salto,anoOrigen,anoDestino,persona,nombre,dep,municipio,origen,partidoOrigen,partidoDestino,mismoPartido,votosOrigen,votosDestino,gap,votosDestinoAmbito,votosDestinoEnOrigen,arraigo,neutro,neutroFuente,lift
jal>concejo,2015,2019,DIEGO ALEJANDRO MONCADA AGUIRRE,DIEGO ALEJANDRO MONCADA AGUIRRE,24,24-086,04,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,COLOMBIA HUMANA - UNION PATRIOTICA,false,243,7,0.0288,7,1,0.1429,,,
jal>concejo,2015,2019,RUTH ESTHER ZAMORA VELASCO,RUTH ESTHER ZAMORA VELASCO,15,15-247,03,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRATICO,true,241,119,0.4938,119,28,0.2353,,,
jal>concejo,2015,2019,JORGE ELIECER JARAMILLO CALDERON,JORGE ELIECER JARAMILLO CALDERON,27,27-019,05,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,PARTIDO POLO DEMOCRATICO ALTERNATIVO,true,241,68,0.2822,68,29,0.4265,,,
jal>concejo,2015,2019,CARMEN FABIOLA ROPERO GALAVIS,CARMEN FABIOLA ROPERO GALAVIS,25,25-001,01,MOVIMIENTO MIRA,PARTIDO POLITICO MIRA Y G.S.C. COLOMBIA JUSTA LIBRES,false,240,50,0.2083,50,7,0.14,,,
jal>concejo,2015,2019,JADER FERNANDO MARTELO BELLO,JADER FERNANDO MARTELO BELLO,48,48-001,04,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,234,438,1.8718,438,11,0.0251,,,
jal>concejo,2015,2019,SONIA ELOISA HIDALGO FLOREZ,SONIA ELOISA HIDALGO FLOREZ,09,09-001,04,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,234,213,0.9103,213,42,0.1972,,,
jal>concejo,2015,2019,MARIO ALEXANDER ALVAREZ GIRALDO,MARIO ALEXANDER ALVAREZ GIRALDO,09,09-001,09,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,ALTERNATIVA,false,233,1742,7.4764,1742,121,0.0695,,,
jal>concejo,2015,2019,FABIO ALFONSO MARTINEZ FLOREZ,FABIO ALFONSO MARTINEZ FLOREZ,12,12-001,03,PARTIDO CAMBIO RADICAL,PARTIDO COLOMBIA RENACIENTE,false,231,36,0.1558,36,16,0.4444,,,
jal>concejo,2015,2019,EUCARIS MARGARITA MUNOZ GUERRERO,EUCARIS MARGARITA MUNOZ GUERRERO,48,48-001,04,PARTIDO LIBERAL COLOMBIANO,PARTIDO CAMBIO RADICAL,false,229,44,0.1921,44,4,0.0909,,,
jal>concejo,2015,2019,EDWAR MAURICIO PRIETO SANCHEZ,EDWAR MAURICIO PRIETO SANCHEZ,29,29-001,08,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,false,228,340,1.4912,340,79,0.2324,,,
jal>concejo,2015,2019,MARTHA LUCIA REY ALVAREZ,MARTHA LUCIA REY ALVAREZ,15,15-247,06,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,227,91,0.4009,91,30,0.3297,,,
jal>concejo,2015,2019,VICTORIA ELENA LOPEZ VASQUEZ,VICTORIA ELENA LOPEZ VASQUEZ,03,03-001,01,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRATICO,true,225,467,2.0756,467,177,0.379,,,
jal>concejo,2015,2019,FERNANDO DE JESUS VERGARA CUELLO,FERNANDO DE JESUS VERGARA CUELLO,05,05-028,05,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,223,236,1.0583,236,73,0.3093,,,
jal>concejo,2015,2019,ALBA LUCIA RAMIREZ LONDONO,ALBA LUCIA RAMIREZ LONDONO,24,24-025,000,MOVIMIENTO MIRA,PARTIDO POLITICO  MIRA,false,221,70,0.3167,70,53,0.7571,,,
jal>concejo,2015,2019,OLGER CEUDIEL CHAVEZ NEME,OLGER CEUDIEL CHAVEZ NEME,40,40-001,05,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,221,198,0.8959,198,110,0.5556,,,
jal>concejo,2015,2019,SANDRA LUCIA MORENO CAMACHO,SANDRA LUCIA MORENO CAMACHO,07,07-079,03,PARTIDO ALIANZA VERDE,PARTIDO CONSERVADOR COLOMBIANO,false,221,147,0.6652,147,30,0.2041,,,
jal>concejo,2015,2019,JOSE HUMBERTO SALAMANCA VARGAS,JOSE HUMBERTO SALAMANCA VARGAS,16,16-001,12,MOVIMIENTO MIRA,PARTIDO POLITICO  MIRA,false,220,209,0.95,209,26,0.1244,,,
jal>concejo,2015,2019,JUAN NICOLAS RESTREPO OSORIO,JUAN NICOLAS RESTREPO OSORIO,01,01-151,04,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO ADA,false,218,55,0.2523,55,29,0.5273,,,
jal>concejo,2015,2019,RICARDO JOSE FIGUEROA ARRIETA,RICARDO JOSE FIGUEROA ARRIETA,21,21-016,02,PARTIDO LIBERAL COLOMBIANO,CONVERGENCIA POR LA VIDA  LA PAZ Y LA DEMOCRACIA,false,218,24,0.1101,24,18,0.75,,,
jal>concejo,2015,2019,JULIO CESAR ZAPATA PALACIOS,JULIO CESAR ZAPATA PALACIOS,15,15-340,03,PARTIDO LIBERAL COLOMBIANO,COLOMBIA HUMANA - UNION PATRIOTICA,false,217,166,0.765,166,88,0.5301,,,
jal>concejo,2015,2019,OLGA LILIANA AREVALO MUNOZ,OLGA LILIANA AREVALO MUNOZ,11,11-001,01,MOVIMIENTO MIRA,PARTIDO POLITICO  MIRA,false,216,198,0.9167,198,30,0.1515,,,
jal>concejo,2015,2019,ALVARO ALBERTO FLECHER TORO,ALVARO ALBERTO FLECHER TORO,21,21-001,03,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,216,129,0.5972,129,53,0.4109,,,
jal>concejo,2015,2019,PATRICIA HERNANDEZ VALENZUELA,PATRICIA HERNANDEZ VALENZUELA,31,31-019,01,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,PARTIDO POLO DEMOCRATICO ALTERNATIVO,true,216,127,0.588,127,69,0.5433,,,
jal>concejo,2015,2019,MARGARITA MARIA OCHOA SERNA,MARGARITA MARIA OCHOA SERNA,01,01-049,07,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,214,467,2.1822,467,152,0.3255,,,
jal>concejo,2015,2019,LUZ MARINA OBREGON OBANDO,LUZ MARINA OBREGON OBANDO,31,31-001,17,PARTIDO ALIANZA VERDE,PARTIDO POLO DEMOCRATICO ALTERNATIVO,false,214,195,0.9112,195,12,0.0615,,,
jal>concejo,2015,2019,LUZ ELENA MEZA LOPEZ,LUZ ELENA MEZA LOPEZ,24,24-086,01,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CENTRO DEMOCRATICO,false,213,43,0.2019,43,4,0.093,,,
jal>concejo,2015,2019,MIGUEL ROBERTO SANCHEZ PARRA,MIGUEL ROBERTO SANCHEZ PARRA,15,15-247,05,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRATICO,true,212,192,0.9057,192,91,0.474,,,
jal>concejo,2015,2019,ARACELLY SOTO GONZALEZ,ARACELLY SOTO GONZALEZ,40,40-001,04,PARTIDO OPCIÓN CIUDADANA,PARTIDO CENTRO DEMOCRATICO,false,212,109,0.5142,109,37,0.3394,,,
jal>concejo,2015,2019,YESENIA MARIMON GARCES,YESENIA MARIMON GARCES,05,05-001,02,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,COALICION ALTERNATIVA CARTAGENA,false,211,171,0.8104,171,78,0.4561,,,
jal>concejo,2015,2019,ALFREDO RODRIGUEZ CASTILLO,ALFREDO RODRIGUEZ CASTILLO,15,15-094,01,PARTIDO LIBERAL COLOMBIANO,PARTIDO CENTRO DEMOCRATICO,false,209,80,0.3828,80,27,0.3375,,,
jal>concejo,2015,2019,MANUEL ENRIQUE VALENZUELA PERDOMO,MANUEL ENRIQUE VALENZUELA PERDOMO,19,19-001,01,PARTIDO ALIANZA VERDE,PARTIDO COLOMBIA RENACIENTE,false,209,53,0.2536,53,18,0.3396,,,
jal>concejo,2015,2019,MARIA ELIZABETH ARCILA GOMEZ,MARIA ELIZABETH ARCILA GOMEZ,24,24-086,02,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,209,78,0.3732,78,10,0.1282,,,
jal>concejo,2015,2019,DIANA PATRICIA BEDOYA LONDONO,DIANA PATRICIA BEDOYA LONDONO,26,26-010,01,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,208,294,1.4135,294,194,0.6599,,,
jal>concejo,2015,2019,ALCIBIADES MIGUEL BARROS OTERO,ALCIBIADES MIGUEL BARROS OTERO,48,48-001,11,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,208,115,0.5529,115,52,0.4522,,,
jal>concejo,2015,2019,CAMILO TAVERA VILLA,CAMILO TAVERA VILLA,29,29-001,000,MOVIMIENTO MIRA,COALICION PARTIDO DE LA U - PARTIDO MIRA,false,207,3204,15.4783,3204,215,0.0671,,,
jal>concejo,2015,2019,JOSE LUIS GARCIA BECERRA,JOSE LUIS GARCIA BECERRA,27,27-001,09,PARTIDO LIBERAL COLOMBIANO,"PARTIDO DE REIVINDICACION ETNICA ""PRE""",false,206,433,2.1019,433,6,0.0139,,,
jal>concejo,2015,2019,ROBERTO JULIO WILCHES,ROBERTO JULIO WILCHES,48,48-001,02,PARTIDO LIBERAL COLOMBIANO,PARTIDO COLOMBIA RENACIENTE,false,206,39,0.1893,39,4,0.1026,,,
jal>concejo,2015,2019,LEONARDO LISCANO CORTES,LEONARDO LISCANO CORTES,52,52-001,06,PARTIDO ALIANZA VERDE,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,false,206,394,1.9126,394,12,0.0305,,,
jal>concejo,2015,2019,CARLOS ANDRES ARANGO MACHADO,CARLOS ANDRES ARANGO MACHADO,01,01-001,02,PARTIDO OPCIÓN CIUDADANA,PARTIDO LIBERAL COLOMBIANO,false,204,884,4.3333,884,91,0.1029,,,
jal>concejo,2015,2019,JOSE DEL CARMEN SARMIENTO BENAVIDEZ,JOSE DEL CARMEN SARMIENTO BENAVIDEZ,15,15-247,01,PARTIDO LIBERAL COLOMBIANO,PARTIDO COLOMBIA RENACIENTE,false,204,68,0.3333,68,42,0.6176,,,
jal>concejo,2015,2019,LUZ ESTELA CRUZ MEDINA,LUZ ESTELA CRUZ MEDINA,29,29-001,07,PARTIDO CAMBIO RADICAL,PARTIDO CONSERVADOR COLOMBIANO,false,204,290,1.4216,290,34,0.1172,,,
jal>concejo,2015,2019,GUSTAVO ADOLFO JIMENEZ CAMPO,GUSTAVO ADOLFO JIMENEZ CAMPO,24,24-086,01,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,false,203,267,1.3153,267,15,0.0562,,,
jal>concejo,2015,2019,SANDRA MARIA VELASQUEZ OJEDA,SANDRA MARIA VELASQUEZ OJEDA,40,40-001,05,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,203,60,0.2956,60,23,0.3833,,,
jal>concejo,2015,2019,LUIS ALFONSO MARTINEZ MARQUEZ,LUIS ALFONSO MARTINEZ MARQUEZ,15,15-340,01,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,202,91,0.4505,91,19,0.2088,,,
jal>concejo,2015,2019,DIANA CRISTINA SILVA GOMEZ,DIANA CRISTINA SILVA GOMEZ,26,26-001,03,MOVIMIENTO MIRA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,false,202,533,2.6386,533,303,0.5685,,,
jal>concejo,2015,2019,MARIA CUPERTINA CANDELO MONTANO,MARIA CUPERTINA CANDELO MONTANO,31,31-055,24,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,200,31,0.155,31,8,0.2581,,,
jal>concejo,2015,2019,ALEJANDRA GAITAN RIOS,ALEJANDRA GAITAN RIOS,52,52-001,000,PARTIDO ALIANZA VERDE,COLOMBIA HUMANA - UNION PATRIOTICA,false,200,30,0.15,30,7,0.2333,,,
jal>concejo,2015,2019,JORGE ALBERTO TORRES SUAREZ,JORGE ALBERTO TORRES SUAREZ,16,16-001,14,MOVIMIENTO MIRA,PARTIDO POLITICO  MIRA,false,197,1120,5.6853,1120,95,0.0848,,,
jal>concejo,2015,2019,CARLOS ARTURO RAMIREZ,CARLOS ARTURO RAMIREZ,24,24-001,20,PARTIDO DE LA U,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,197,69,0.3503,69,0,0,,,
jal>concejo,2015,2019,EDGAR IVANNY MOLINA CARRILLO,EDGAR IVANNY MOLINA CARRILLO,25,25-001,03,PARTIDO LIBERAL COLOMBIANO,ALTERNATIVA DEMOCRATICA,false,194,293,1.5103,293,35,0.1195,,,
jal>concejo,2015,2019,PAOLA CRISTINA RAMIREZ USUGA,PAOLA CRISTINA RAMIREZ USUGA,01,01-001,06,PARTIDO DE LA U,"PARTIDO DE REIVINDICACION ETNICA ""PRE""",false,189,27,0.1429,27,2,0.0741,,,
jal>concejo,2015,2019,ANDRES NORBERTO GUTIERREZ ROSERO,ANDRES NORBERTO GUTIERREZ ROSERO,29,29-001,000,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,PARTIDO POLO DEMOCRATICO ALTERNATIVO,true,189,215,1.1376,215,63,0.293,,,
jal>concejo,2015,2019,FRANCISCO JAVIER TORRES ORTIZ,FRANCISCO JAVIER TORRES ORTIZ,48,48-001,04,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO CENTRO DEMOCRATICO,false,187,576,3.0802,576,38,0.066,,,
jal>concejo,2015,2019,JOSE RAFAEL BRUGES MARTINEZ,JOSE RAFAEL BRUGES MARTINEZ,21,21-001,02,PARTIDO DE LA U,PARTIDO LIBERAL COLOMBIANO,false,186,84,0.4516,84,47,0.5595,,,
jal>concejo,2015,2019,JOSE FABIO RESTREPO PULGARIN,JOSE FABIO RESTREPO PULGARIN,24,24-001,05,MOVIMIENTO MIRA,PARTIDO POLITICO  MIRA,false,185,248,1.3405,248,8,0.0323,,,
jal>concejo,2015,2019,ROBERTO ENRIQUE ROMERO RUIZ,ROBERTO ENRIQUE ROMERO RUIZ,01,01-151,000,PARTIDO CONSERVADOR COLOMBIANO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,false,184,272,1.4783,272,8,0.0294,,,
jal>concejo,2015,2019,PEDRO PABLO VEGA GARCIA,PEDRO PABLO VEGA GARCIA,27,27-001,08,PARTIDO LIBERAL COLOMBIANO,PARTIDO ADA,false,184,59,0.3207,59,1,0.0169,,,
jal>concejo,2015,2019,JAIRO NORVEY PINEDA SUAREZ,JAIRO NORVEY PINEDA SUAREZ,26,26-001,01,MOVIMIENTO MIRA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,false,182,181,0.9945,181,29,0.1602,,,
jal>concejo,2015,2019,OSCAR ENRIQUE OROZCO GUERRA,OSCAR ENRIQUE OROZCO GUERRA,21,21-016,06,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRATICO,true,180,40,0.2222,40,28,0.7,,,
jal>concejo,2015,2019,JENGER ELIECER MANYOMA CUERO,JENGER ELIECER MANYOMA CUERO,31,31-019,01,PARTIDO DE LA U,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,false,180,180,1,180,102,0.5667,,,
jal>concejo,2015,2019,JAIME RAMIREZ PALMA,JAIME RAMIREZ PALMA,15,15-247,01,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,false,179,55,0.3073,55,19,0.3455,,,
jal>concejo,2015,2019,ELIZABETH BALANTA LUCUMI,ELIZABETH BALANTA LUCUMI,52,52-001,000,PARTIDO CAMBIO RADICAL,PARTIDO COLOMBIA RENACIENTE,false,177,78,0.4407,78,27,0.3462,,,
jal>concejo,2015,2019,VICTOR MALAVER CAICEDO,VICTOR MALAVER CAICEDO,15,15-094,09,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,176,282,1.6023,282,129,0.4574,,,
jal>concejo,2015,2019,JOSE WILMAR ORREGO ESPEJO,JOSE WILMAR ORREGO ESPEJO,24,24-001,09,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,176,106,0.6023,106,11,0.1038,,,
jal>concejo,2015,2019,JOSE WILLIAM RODRIGUEZ MEDINA,JOSE WILLIAM RODRIGUEZ MEDINA,26,26-010,01,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,175,102,0.5829,102,52,0.5098,,,
jal>concejo,2015,2019,JORGE ANDRES RODAS PULIDO,JORGE ANDRES RODAS PULIDO,26,26-001,000,PARTIDO CAMBIO RADICAL,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,174,363,2.0862,363,89,0.2452,,,
jal>concejo,2015,2019,LUISA MARIA FERNANDEZ CERVANTES,LUISA MARIA FERNANDEZ CERVANTES,21,21-001,01,PARTIDO DE LA U,PARTIDO CENTRO DEMOCRATICO,false,171,130,0.7602,130,55,0.4231,,,
jal>concejo,2015,2019,KATHERINE MERCEDES CASTRO ESCORCIA,KATHERINE MERCEDES CASTRO ESCORCIA,48,48-001,04,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,CONVERGENCIA ALTERNATIVA POR RIOHACHA,false,171,54,0.3158,54,0,0,,,
jal>concejo,2015,2019,JHOANY ANDRES VELASQUEZ RINCON,JHOANY ANDRES VELASQUEZ RINCON,26,26-001,02,PARTIDO DE LA U,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,false,170,202,1.1882,202,38,0.1881,,,
jal>concejo,2015,2019,YOLMAN JAVIER SANCHEZ ESPINOSA,YOLMAN JAVIER SANCHEZ ESPINOSA,46,46-001,11,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,167,520,3.1138,520,234,0.45,,,
jal>concejo,2015,2019,GLORIA AMPARO CARDENAS RAMIREZ,GLORIA AMPARO CARDENAS RAMIREZ,25,25-001,09,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,165,201,1.2182,201,22,0.1095,,,
jal>concejo,2015,2019,YUCEI VALENCIA SEGURA,YUCEI VALENCIA SEGURA,31,31-019,02,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,165,829,5.0242,829,562,0.6779,,,
jal>concejo,2015,2019,ALFONSO JOSE LOPEZ ESCOBAR,ALFONSO JOSE LOPEZ ESCOBAR,19,19-001,02,PARTIDO UNIÓN PATRIÓTICA,NEIVA HUMANA Y ALTERNATIVA,false,164,401,2.4451,401,123,0.3067,,,
jal>concejo,2015,2019,MARIA FERNANDA MEJIA RODRIGUEZ,MARIA FERNANDA MEJIA RODRIGUEZ,31,31-001,06,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,163,325,1.9939,325,34,0.1046,,,
jal>concejo,2015,2019,JHON FREDY CARDENAS ALZATE,JHON FREDY CARDENAS ALZATE,24,24-001,01,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,162,172,1.0617,172,23,0.1337,,,
jal>concejo,2015,2019,YULEF HOYOS ALARCON,YULEF HOYOS ALARCON,26,26-001,03,PARTIDO LIBERAL COLOMBIANO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,false,162,126,0.7778,126,28,0.2222,,,
jal>concejo,2015,2019,YIMY LEONEL CORTES GRACIA,YIMY LEONEL CORTES GRACIA,26,26-010,01,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,159,57,0.3585,57,28,0.4912,,,
jal>concejo,2015,2019,MARIBEL PAEZ CASTANEDA,MARIBEL PAEZ CASTANEDA,16,16-001,05,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,156,521,3.3397,521,24,0.0461,,,
jal>concejo,2015,2019,ZORAYA NIEVES LARRAHONDO,ZORAYA NIEVES LARRAHONDO,25,25-001,06,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,false,155,103,0.6645,103,15,0.1456,,,
jal>concejo,2015,2019,IVAN DE JESUS VARGAS,IVAN DE JESUS VARGAS,03,03-001,01,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",COALICION BARRANQUILLA HUMANA,false,155,1634,10.5419,1634,771,0.4718,,,
jal>concejo,2015,2019,CARLOS JAVIER APARICIO GONZALEZ,CARLOS JAVIER APARICIO GONZALEZ,05,05-118,05,PARTIDO OPCIÓN CIUDADANA,PARTIDO COLOMBIA RENACIENTE,false,155,63,0.4065,63,18,0.2857,,,
jal>concejo,2015,2019,GERMAN ALBERTO MORALES SANCHEZ,GERMAN ALBERTO MORALES SANCHEZ,19,19-001,07,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,NEIVA HUMANA Y ALTERNATIVA,false,154,83,0.539,83,4,0.0482,,,
jal>concejo,2015,2019,ROCIO DEL SOCORRO MUTIS GARCIA,ROCIO DEL SOCORRO MUTIS GARCIA,27,27-019,05,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO ADA,false,154,21,0.1364,21,13,0.619,,,
jal>concejo,2015,2019,RUBY EYICED GARCIA GIRALDO,RUBY EYICED GARCIA GIRALDO,40,40-001,02,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,154,62,0.4026,62,14,0.2258,,,
jal>concejo,2015,2019,JESUS ARMANDO ORTEGA,JESUS ARMANDO ORTEGA,01,01-049,05,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,"PARTIDO DE REIVINDICACION ETNICA ""PRE""",false,153,36,0.2353,36,12,0.3333,,,
jal>concejo,2015,2019,CRUZ DAMARIS LOAIZA ARICAPA,CRUZ DAMARIS LOAIZA ARICAPA,24,24-025,000,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,153,239,1.5621,239,157,0.6569,,,
jal>concejo,2015,2019,JOSE ERNESTO GUEVARA,JOSE ERNESTO GUEVARA,16,16-001,19,PARTIDO OPCIÓN CIUDADANA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,152,562,3.6974,562,228,0.4057,,,
jal>concejo,2015,2019,YENI KATERINE MARINO PABON,YENI KATERINE MARINO PABON,27,27-001,10,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,UNIDAD ALTERNATIVA,false,152,528,3.4737,528,49,0.0928,,,
jal>concejo,2015,2019,ALEXANDRA USECHE CUERVO,ALEXANDRA USECHE CUERVO,16,16-001,10,PROGRESISTAS,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,150,716,4.7733,716,89,0.1243,,,
jal>concejo,2015,2019,JOSE DE LOS SANTOS BOLANO FLOREZ,JOSE DE LOS SANTOS BOLANO FLOREZ,48,48-001,01,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,CONVERGENCIA ALTERNATIVA POR RIOHACHA,false,149,51,0.3423,51,0,0,,,
jal>concejo,2015,2019,SANDRA MILENA NARVAEZ QUELAL,SANDRA MILENA NARVAEZ QUELAL,23,23-001,08,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,145,253,1.7448,253,62,0.2451,,,
jal>concejo,2015,2019,CARLOS ALBERTO GALVIS URSPRUMG,CARLOS ALBERTO GALVIS URSPRUMG,27,27-001,07,MOVIMIENTO MIRA,HAGAMOS CIUDADANIA POR BUCARAMANGA,false,145,1272,8.7724,1272,107,0.0841,,,
jal>concejo,2015,2019,LUIS MIGUEL ACOSTA MARTINEZ,LUIS MIGUEL ACOSTA MARTINEZ,29,29-109,01,PARTIDO DE LA U,PARTIDO ALIANZA VERDE,false,144,5,0.0347,5,0,0,,,
jal>concejo,2015,2019,MARISOL AVENDANO PACHECO,MARISOL AVENDANO PACHECO,24,24-025,000,PARTIDO DE LA U,PARTIDO COLOMBIA RENACIENTE,false,143,42,0.2937,42,27,0.6429,,,
jal>concejo,2015,2019,ORLANDO ANTONIO BARRERA GOMEZ,ORLANDO ANTONIO BARRERA GOMEZ,13,13-001,03,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,140,308,2.2,308,116,0.3766,,,
jal>concejo,2015,2019,JOSE MALDONADO PEREZ,JOSE MALDONADO PEREZ,46,46-001,17,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,139,461,3.3165,461,127,0.2755,,,
jal>concejo,2015,2019,ESTHER JULIA NUNEZ BOYA,ESTHER JULIA NUNEZ BOYA,31,31-019,02,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRATICO,true,138,77,0.558,77,48,0.6234,,,
jal>concejo,2015,2019,HECTOR HERNANDO RODRIGUEZ,HECTOR HERNANDO RODRIGUEZ,46,46-001,15,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,false,138,663,4.8043,663,420,0.6335,,,
jal>concejo,2015,2019,NORELIS MARIA CALDERA RAMOS,NORELIS MARIA CALDERA RAMOS,48,48-001,04,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,136,30,0.2206,30,0,0,,,
jal>concejo,2015,2019,ARMANDO NICOLAS MORA CERPA,ARMANDO NICOLAS MORA CERPA,05,05-028,01,PARTIDO CONSERVADOR COLOMBIANO,"PARTIDO DE REIVINDICACION ETNICA ""PRE""",false,136,26,0.1912,26,9,0.3462,,,
jal>concejo,2015,2019,LUIS HERNANDO QUIROGA ROJAS,LUIS HERNANDO QUIROGA ROJAS,29,29-001,11,PARTIDO CONSERVADOR COLOMBIANO,"PARTIDO DE REIVINDICACION ETNICA ""PRE""",false,135,58,0.4296,58,24,0.4138,,,
jal>concejo,2015,2019,JOSE OMAR MUNOZ TELLES,JOSE OMAR MUNOZ TELLES,29,29-073,05,PARTIDO LIBERAL COLOMBIANO,PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA,false,134,280,2.0896,280,161,0.575,,,
jal>concejo,2015,2019,HECTOR JULIO RODRIGUEZ,HECTOR JULIO RODRIGUEZ,15,15-247,04,PARTIDO DE LA U,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,false,130,120,0.9231,120,13,0.1083,,,
