salto,anoOrigen,anoDestino,persona,nombre,dep,municipio,origen,partidoOrigen,partidoDestino,mismoPartido,votosOrigen,votosDestino,gap,votosDestinoAmbito,votosDestinoEnOrigen,arraigo,neutro,neutroFuente,lift
concejo>asamblea,2019,2023,ARNOLD MAURICIO PINILLA TRIANA,ARNOLD MAURICIO PINILLA TRIANA,52,52-005,52-005,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,692,3227,4.6633,3227,2161,0.6697,0.1175,partido,5.6994
concejo>asamblea,2019,2023,DORA YOHANA HURTADO HERNANDEZ,DORA YOHANA HURTADO HERNANDEZ,09,09-103,09-103,PARTIDO CONSERVADOR COLOMBIANO,COALICIÓN CENTRO DERECHA,false,691,4256,6.1592,4256,1770,0.4159,0.0924,partido,4.5012
concejo>asamblea,2019,2023,JORGE MARIO TORRES CARMONA,JORGE MARIO TORRES CARMONA,15,15-094,15-094,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,667,5140,7.7061,5140,930,0.1809,0.0407,partido,4.4428
concejo>asamblea,2019,2023,LEONARDO ALFREDO CUADROS CISNEROS,LEONARDO ALFREDO CUADROS CISNEROS,40,40-001,40-001,PARTIDO CAMBIO RADICAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,661,1264,1.9123,1264,1126,0.8908,0.4586,partido,1.9427
concejo>asamblea,2019,2023,JHONNATAN PERDOMO LOZANO,JHONNATAN PERDOMO LOZANO,29,29-040,29-040,"PARTIDO DE REIVINDICACION ETNICA ""PRE""",PARTIDO CONSERVADOR COLOMBIANO,false,657,7157,10.8935,7157,3181,0.4445,0.0418,partido,10.6319
concejo>asamblea,2019,2023,CIRO MENESES YELA,CIRO MENESES YELA,23,23-001,23-001,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,PACTO HISTORICO,false,642,4971,7.743,4971,2300,0.4627,0.3106,partido,1.4896
concejo>asamblea,2019,2023,JOHN EDISON MEJIA ROJAS,JOHN EDISON MEJIA ROJAS,15,15-109,15-109,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,PARTIDO ALIANZA VERDE,false,639,4465,6.9875,4465,1616,0.3619,0.0456,partido,7.9427
concejo>asamblea,2019,2023,DAVID RICARDO CAMARGO HIGUERA,DAVID RICARDO CAMARGO HIGUERA,07,07-181,07-181,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,628,8326,13.258,8326,5942,0.7137,0.0758,partido,9.4207
concejo>asamblea,2019,2023,RAMON ANDRES ESCALANTE RICO,RAMON ANDRES ESCALANTE RICO,40,40-001,40-001,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,620,2244,3.6194,2244,1717,0.7652,0.4586,partido,1.6686
concejo>asamblea,2019,2023,MARYORY CATHERIN ORTIZ ALVAREZ,MARYORY CATHERIN ORTIZ ALVAREZ,07,07-001,07-001,COALICION TUNJA,BOYACÁ POTENCIA DE VIDA,false,619,5253,8.4863,5253,1696,0.3229,0.2386,partido,1.3532
concejo>asamblea,2019,2023,MARIANE BALTRON LOPEZ SARMIENTO,MARIANE BALTRON LOPEZ SARMIENTO,15,15-169,15-169,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,COALICIÓN PARTIDO DE LA U - PARTIDO MIRA,false,615,16320,26.5366,16320,1032,0.0632,0.021,partido,3.0101
concejo>asamblea,2019,2023,FARIDES DEL CARMEN CASTRO PEREZ,FARIDES DEL CARMEN CASTRO PEREZ,28,28-055,28-055,PARTIDO CAMBIO RADICAL,PARTIDO DE LA U - PARTIDO MIRA,false,609,527,0.8654,527,10,0.019,0.0414,partido,0.458
concejo>asamblea,2019,2023,EULICES FERNANDO CORCE PEROZA,EULICES FERNANDO CORCE PEROZA,40,40-001,40-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,602,2701,4.4867,2701,1751,0.6483,0.211,partido,3.073
concejo>asamblea,2019,2023,VICTOR ALFONSO PALACIOS MANOSALVA,VICTOR ALFONSO PALACIOS MANOSALVA,27,27-121,27-121,PARTIDO COLOMBIA RENACIENTE,PARTIDOS CONSERVADOR COLOMBIANO Y MIRA,false,601,13075,21.7554,13075,2872,0.2197,0.0586,partido,3.7485
concejo>asamblea,2019,2023,ROBINSON MONTOYA PEREZ,ROBINSON MONTOYA PEREZ,07,07-214,07-214,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,594,4716,7.9394,4716,1408,0.2986,0.0204,partido,14.6269
concejo>asamblea,2019,2023,BELCY LEAL GARCIA,BELCY LEAL GARCIA,48,48-010,48-010,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",true,573,2824,4.9284,2824,1849,0.6547,0.1987,partido,3.2949
concejo>asamblea,2019,2023,CARLOS GEOVANY GOMEZ BETANCUR,CARLOS GEOVANY GOMEZ BETANCUR,29,29-076,29-076,PARTIDO ALIANZA VERDE,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",false,572,3905,6.8269,3905,938,0.2402,0.1718,partido,1.3983
concejo>asamblea,2019,2023,JEIVER FERNANDO GOMEZ SIERRA,JEIVER FERNANDO GOMEZ SIERRA,15,15-250,15-250,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO - MAIS,false,559,5308,9.4955,5308,1882,0.3546,0.0211,partido,16.8286
concejo>asamblea,2019,2023,NEY CARLOS BENTO GONZALEZ,NEY CARLOS BENTO GONZALEZ,60,60-001,60-001,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,556,651,1.1709,651,617,0.9478,0.8527,partido,1.1115
concejo>asamblea,2019,2023,MAURO ANDRES SANCHEZ ROMERO,MAURO ANDRES SANCHEZ ROMERO,64,64-002,64-002,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,553,3520,6.3653,3520,1869,0.531,0.2844,partido,1.8668
concejo>asamblea,2019,2023,BEATRIZ ELENA ARISTIZABAL PEREZ,BEATRIZ ELENA ARISTIZABAL PEREZ,26,26-010,26-010,"PARTIDO DE REIVINDICACION ETNICA ""PRE""",COALICION PARTIDO CONSERVADOR-CENTRO DEMOCRATICO,false,543,3012,5.547,3012,1634,0.5425,0.1898,partido,2.8587
concejo>asamblea,2019,2023,HENRY JHOONEY PEREZ HERNANDEZ,HENRY JHOONEY PEREZ HERNANDEZ,46,46-880,46-880,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,PARTIDO CENTRO DEMOCRÁTICO,false,533,9103,17.0788,9103,6791,0.746,0.2241,partido,3.3284
concejo>asamblea,2019,2023,GERSON OBED PENA MUNOZ,GERSON OBED PENA MUNOZ,26,26-001,26-001,PARTIDO CAMBIO RADICAL,ASAMBLEA PARTIDO CAMBIO RADICAL-PARTIDO POLÍTICO MIRA,false,532,5616,10.5564,5616,3467,0.6173,0.5955,partido,1.0368
concejo>asamblea,2019,2023,HECTOR ZAMIR CABANZO BUITRAGO,HECTOR ZAMIR CABANZO BUITRAGO,07,07-067,07-067,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA,false,532,5978,11.2368,5978,2517,0.421,0.0668,partido,6.3017
concejo>asamblea,2019,2023,JORGE IGNACIO USMA JARAMILLO,JORGE IGNACIO USMA JARAMILLO,01,01-151,01-151,PARTIDO ADA,COALICION ANTIOQUIA TE PERTENECE,false,529,2521,4.7656,2521,610,0.242,0.0559,partido,4.3309
concejo>asamblea,2019,2023,BRAYAN ANTONIO ANICHIARICO CORREA,BRAYAN ANTONIO ANICHIARICO CORREA,05,05-118,05-118,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,524,8564,16.3435,8564,1370,0.16,0.0363,partido,4.4112
concejo>asamblea,2019,2023,ABSALON ANDRES MARIN HERNANDEZ,ABSALON ANDRES MARIN HERNANDEZ,24,24-078,24-078,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,521,772,1.4818,772,297,0.3847,0.0451,partido,8.5295
concejo>asamblea,2019,2023,CLEN DAVID JARAMILLO AGUDELO,CLEN DAVID JARAMILLO AGUDELO,01,01-001,01-001,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,PARTIDO ALIANZA VERDE,false,519,1665,3.2081,1665,585,0.3514,0.2111,partido,1.6643
concejo>asamblea,2019,2023,DIEGO FERNANDO ZAMBRANO PARDO,DIEGO FERNANDO ZAMBRANO PARDO,64,64-002,64-002,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,511,2265,4.4325,2265,1473,0.6503,0.3573,partido,1.8199
concejo>asamblea,2019,2023,SILVIA ELENA QUINTERO CANO,SILVIA ELENA QUINTERO CANO,01,01-001,01-001,TODOS JUNTOS,PARTIDO ALIANZA VERDE,false,509,1285,2.5246,1285,483,0.3759,0.2111,partido,1.7805
concejo>asamblea,2019,2023,KARENT DANIELA CHAPARRO CUERVO,KARENT DANIELA CHAPARRO CUERVO,07,07-277,07-277,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,509,3121,6.1316,3121,1212,0.3883,0.1006,partido,3.8617
concejo>asamblea,2019,2023,JAIRO ANDRES GOMEZ MUNOZ,JAIRO ANDRES GOMEZ MUNOZ,27,27-001,27-001,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,PARTIDO LIBERAL COLOMBIANO,false,491,4252,8.6599,4252,982,0.231,0.2555,partido,0.9041
concejo>asamblea,2019,2023,JUAN CAMILO ALDANA MORALES,JUAN CAMILO ALDANA MORALES,09,09-049,09-049,PARTIDO LIBERAL COLOMBIANO,COALICIÓN JUNTOS POR CALDAS,false,490,159,0.3245,159,11,0.0692,0.036,partido,1.9191
concejo>asamblea,2019,2023,SERVIO LUIS REYES MORENO,SERVIO LUIS REYES MORENO,31,31-121,31-121,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,488,2195,4.498,2195,848,0.3863,0.0242,partido,15.9531
concejo>asamblea,2019,2023,JOSE NIRAY CASTRO PEREZ,JOSE NIRAY CASTRO PEREZ,11,11-061,11-061,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,INDEPENDIENTES CON UNIDAD,false,485,2058,4.2433,2058,1292,0.6278,0.0594,partido,10.5647
concejo>asamblea,2019,2023,HERNANDO MOSQUERA BARBOSA,HERNANDO MOSQUERA BARBOSA,24,24-001,24-001,PARTIDO CENTRO DEMOCRATICO,PARTIDO CAMBIO RADICAL,false,482,1931,4.0062,1931,1082,0.5603,0.4686,partido,1.1958
concejo>asamblea,2019,2023,BERNARDO BETANCOURT SERNA,BERNARDO BETANCOURT SERNA,54,54-001,54-001,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,476,1270,2.6681,1270,1209,0.952,0.7308,partido,1.3027
concejo>asamblea,2019,2023,ANDRES FELIPE UBAQUE BUSTOS,ANDRES FELIPE UBAQUE BUSTOS,15,15-076,15-076,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,PARTIDO LIBERAL COLOMBIANO - MAIS,false,472,5140,10.8898,5140,2505,0.4874,0.055,partido,8.8684
concejo>asamblea,2019,2023,VICTORIA ELENA LOPEZ VASQUEZ,VICTORIA ELENA LOPEZ VASQUEZ,03,03-001,03-001,PARTIDO CENTRO DEMOCRATICO,PARTIDO CENTRO DEMOCRÁTICO,true,467,448,0.9593,448,317,0.7076,0.6733,partido,1.0509
concejo>asamblea,2019,2023,EDILTON MARROQUIN SOLIS,EDILTON MARROQUIN SOLIS,11,11-010,11-010,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,462,1473,3.1883,1473,594,0.4033,0.0278,partido,14.5137
concejo>asamblea,2019,2023,GERSAIN DIAZ MOSQUERA,GERSAIN DIAZ MOSQUERA,29,29-040,29-040,PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA,PARTIDO POLÍTICO MIRA,false,457,2015,4.4092,2015,612,0.3037,0.0375,partido,8.0907
concejo>asamblea,2019,2023,WILMAN FIERRO LUGO,WILMAN FIERRO LUGO,44,44-010,44-010,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,457,4015,8.7856,4015,3688,0.9186,0.2441,partido,3.763
concejo>asamblea,2019,2023,ENNA LORENA RINCON SANCHEZ,ENNA LORENA RINCON SANCHEZ,26,26-010,26-010,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,455,1717,3.7736,1717,761,0.4432,0.1235,partido,3.5888
concejo>asamblea,2019,2023,LERI ANISETO HENRY TAYLOR,LERI ANISETO HENRY TAYLOR,56,56-004,56-004,PARTIDO CENTRO DEMOCRATICO,COALICIÓN CENTRO DEMOCRÁTICO-MIRA,false,455,376,0.8264,376,250,0.6649,0.1812,partido,3.6688
concejo>asamblea,2019,2023,ALEXANDER CUESTA GONZALEZ,ALEXANDER CUESTA GONZALEZ,17,17-001,17-001,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,446,951,2.1323,951,596,0.6267,0.3277,partido,1.9122
concejo>asamblea,2019,2023,LUIS ANGEL URECHE MENDOZA,LUIS ANGEL URECHE MENDOZA,48,48-004,48-004,PARTIDO POLO DEMOCRATICO ALTERNATIVO,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,false,445,3490,7.8427,3490,1644,0.4711,0.2201,partido,2.1399
concejo>asamblea,2019,2023,REYNALDO PULIDO RANGEL,REYNALDO PULIDO RANGEL,54,54-001,54-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,440,1200,2.7273,1200,1162,0.9683,0.8921,partido,1.0855
concejo>asamblea,2019,2023,LUIS CARLOS PEREZ ARGOTE,LUIS CARLOS PEREZ ARGOTE,48,48-007,48-007,PARTIDO ALIANZA VERDE,ALIANZA VERDE - PARTIDO VERDE OXIGENO,false,437,1306,2.9886,1306,505,0.3867,0.0606,partido,6.3833
concejo>asamblea,2019,2023,JHON MARO REYES SOLARTE,JHON MARO REYES SOLARTE,11,11-076,11-076,SOMOS ALIANZA POR QUILICHAO,PARTIDO ALIANZA VERDE,false,433,3637,8.3995,3637,2935,0.807,0.094,partido,8.5826
concejo>asamblea,2019,2023,RUTH LENY CHINDOY MUCHAVISOY,RUTH LENY CHINDOY MUCHAVISOY,64,64-001,64-001,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",true,429,1008,2.3497,1008,709,0.7034,0.2254,partido,3.1208
concejo>asamblea,2019,2023,ENRIQUE OSPINO GUILLEN,ENRIQUE OSPINO GUILLEN,21,21-001,21-001,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,PARTIDO ALIANZA VERDE,false,420,1473,3.5071,1473,940,0.6382,0.2967,partido,2.1508
concejo>asamblea,2019,2023,OSCAR IVAN LLANOS RODRIGUEZ,OSCAR IVAN LLANOS RODRIGUEZ,19,19-055,19-055,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,410,2682,6.5415,2682,660,0.2461,0.0326,partido,7.5485
concejo>asamblea,2019,2023,LUCIA LEONOR PAREDES CASTRO,LUCIA LEONOR PAREDES CASTRO,12,12-150,12-150,PARTIDO ALIANZA VERDE,"PARTIDOS ALIANZA VERDE, MIRA Y AGRUPACION POLITICA EN MARCHA",false,406,4130,10.1724,4130,2738,0.663,0.1221,partido,5.4281
concejo>asamblea,2019,2023,IVAN DARIO GUZMAN CASTILLO,IVAN DARIO GUZMAN CASTILLO,23,23-079,23-079,PARTIDO POLO DEMOCRATICO ALTERNATIVO,PACTO HISTORICO,false,402,9579,23.8284,9579,1811,0.1891,0.0486,partido,3.8902
concejo>asamblea,2019,2023,JOSE DEL CARMEN ROPERO BACCA,JOSE DEL CARMEN ROPERO BACCA,25,25-004,25-004,PARTIDO CAMBIO RADICAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,402,5950,14.801,5950,3768,0.6333,0.0646,partido,9.7986
concejo>asamblea,2019,2023,HERNAN AUGUSTO SANCHEZ HERNANDEZ,HERNAN AUGUSTO SANCHEZ HERNANDEZ,29,29-001,29-001,PARTIDO ADA,CAMBIO RADICAL - ALIANZA DEMOCRÁTICA AMPLIA A.D.A.,false,402,1309,3.2562,1309,764,0.5837,0.2896,partido,2.0154
concejo>asamblea,2019,2023,GLADYS HERNANDEZ MONROY,GLADYS HERNANDEZ MONROY,40,40-010,40-010,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,401,567,1.414,567,342,0.6032,0.2309,partido,2.6125
concejo>asamblea,2019,2023,JORGE ARIEL CARMONA GUZMAN,JORGE ARIEL CARMONA GUZMAN,09,09-130,09-130,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,400,11026,27.565,11026,1819,0.165,0.0694,partido,2.3755
concejo>asamblea,2019,2023,JUAN PABLO OCAMPO JARAMILLO,JUAN PABLO OCAMPO JARAMILLO,64,64-023,64-023,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,399,3169,7.9424,3169,2542,0.8021,0.2417,partido,3.3193
concejo>asamblea,2019,2023,SIRLEY TATIANA GOMEZ BUILES,SIRLEY TATIANA GOMEZ BUILES,13,13-028,13-028,PARTIDO CENTRO DEMOCRATICO,#ALIANZAPORCORDOBA,false,398,809,2.0327,809,195,0.241,0.0428,partido,5.6288
concejo>asamblea,2019,2023,SONIA LILIANA FLOREZ,SONIA LILIANA FLOREZ,64,64-002,64-002,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",true,394,1256,3.1878,1256,1011,0.8049,0.1881,partido,4.2787
concejo>asamblea,2019,2023,JOSE IGNACIO MARROQUIN SANCHEZ,JOSE IGNACIO MARROQUIN SANCHEZ,19,19-001,19-001,NEIVA HUMANA Y ALTERNATIVA,PACTOHISTORICO,false,393,2845,7.2392,2845,1124,0.3951,0.4257,partido,0.928
concejo>asamblea,2019,2023,JOSE ALIRIO TUNJANO ORTIZ,JOSE ALIRIO TUNJANO ORTIZ,44,44-010,44-010,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,393,2453,6.2417,2453,1749,0.713,0.1503,partido,4.744
concejo>asamblea,2019,2023,RONALD FABIAN MENDOZA MERCHAN,RONALD FABIAN MENDOZA MERCHAN,40,40-025,40-025,PARTIDO COLOMBIA RENACIENTE,COLOMBIA RENACIENTE-EN MARCHA,false,392,1384,3.5306,1384,1232,0.8902,0.3887,partido,2.2901
concejo>asamblea,2019,2023,HUGO OSWALDO RODRIGUEZ ROA,HUGO OSWALDO RODRIGUEZ ROA,40,40-005,40-005,PARTIDO LIBERAL COLOMBIANO,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,391,1611,4.1202,1611,1052,0.653,0.1268,partido,5.1503
concejo>asamblea,2019,2023,FRAY DAVID AMAYA CALLEJAS,FRAY DAVID AMAYA CALLEJAS,40,40-001,40-001,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,PARTIDO ALIANZA VERDE,false,390,2416,6.1949,2416,1354,0.5604,0.2251,partido,2.4899
concejo>asamblea,2019,2023,VICTOR ALFONSO MUNOZ BALLENA,VICTOR ALFONSO MUNOZ BALLENA,12,12-608,12-608,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,376,1830,4.867,1830,608,0.3322,0.0322,partido,10.3197
concejo>asamblea,2019,2023,JUAN PABLO VALENCIA LEIVA,JUAN PABLO VALENCIA LEIVA,64,64-028,64-028,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,true,373,2074,5.5603,2074,1552,0.7483,0.1514,partido,4.9423
concejo>asamblea,2019,2023,RUBEN DARIO HERNANDEZ SALDARRIAGA,RUBEN DARIO HERNANDEZ SALDARRIAGA,31,31-106,31-106,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,PARTIDO CENTRO DEMOCRÁTICO,false,367,7835,21.3488,7835,1374,0.1754,0.0577,partido,3.0405
concejo>asamblea,2019,2023,OSCAR ENRIQUE PABON ROMERO,OSCAR ENRIQUE PABON ROMERO,21,21-049,21-049,PARTIDO COLOMBIA RENACIENTE,COLOMBIA RENACIENTE - NUEVO LIBERALISMO,false,365,11967,32.7863,11967,4116,0.3439,0.1031,partido,3.3365
concejo>asamblea,2019,2023,FREDY ALEXANDER MUR TARAZONA,FREDY ALEXANDER MUR TARAZONA,29,29-079,29-079,PARTIDO ADA,CAMBIO RADICAL - ALIANZA DEMOCRÁTICA AMPLIA A.D.A.,false,364,2193,6.0247,2193,766,0.3493,0.0517,partido,6.7576
concejo>asamblea,2019,2023,OMAR ALBERTO DUARTE NOVA,OMAR ALBERTO DUARTE NOVA,25,25-064,25-064,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,363,1854,5.1074,1854,518,0.2794,0.0314,partido,8.8873
concejo>asamblea,2019,2023,EIDER VILLEGAS BANGUERO,EIDER VILLEGAS BANGUERO,11,11-029,11-029,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,360,3080,8.5556,3080,915,0.2971,0.0334,partido,8.8923
concejo>asamblea,2019,2023,HECTOR ARNULFO SANTANA NINO,HECTOR ARNULFO SANTANA NINO,72,72-001,72-001,PARTIDO CENTRO DEMOCRATICO,PARTIDO CENTRO DEMOCRÁTICO,true,357,444,1.2437,444,388,0.8739,0.4138,partido,2.1117
concejo>asamblea,2019,2023,ROCIO LUZ SOLANO MARULANDA,ROCIO LUZ SOLANO MARULANDA,48,48-004,48-004,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,356,3888,10.9213,3888,1101,0.2832,0.0547,partido,5.1799
concejo>asamblea,2019,2023,ROBERT ARRECHEA TORRES,ROBERT ARRECHEA TORRES,31,31-019,31-019,PARTIDO CAMBIO RADICAL,PARTIDO COLOMBIA RENACIENTE,false,355,1293,3.6423,1293,301,0.2328,0.1683,partido,1.383
concejo>asamblea,2019,2023,DIEGO FERNANDO RODRIGUEZ CARDENAS,DIEGO FERNANDO RODRIGUEZ CARDENAS,27,27-166,27-166,UNIDOS POR PUENTE NACIONAL,PARTIDO ALIANZA VERDE,false,354,2752,7.774,2752,1176,0.4273,0.0182,partido,23.5394
concejo>asamblea,2019,2023,JUAN DANIEL HERNANDEZ SEPULVEDA,JUAN DANIEL HERNANDEZ SEPULVEDA,01,01-109,01-109,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,COALICION ANTIOQUIA TE PERTENECE,false,352,2604,7.3977,2604,1668,0.6406,0.0585,partido,10.9406
concejo>asamblea,2019,2023,PATRICIA LUGO AVENDANO,PATRICIA LUGO AVENDANO,19,19-013,19-013,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,COALICIÓN PARTIDO DE LA U Y PARTIDO POLITICO MIRA,false,349,3057,8.7593,3057,2535,0.8292,0.0831,partido,9.9794
concejo>asamblea,2019,2023,MARIELO ENRIQUE RODRIGUEZ DAZA,MARIELO ENRIQUE RODRIGUEZ DAZA,48,48-020,48-020,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,PARTIDO CONSERVADOR COLOMBIANO,false,349,3810,10.9169,3810,1538,0.4037,0.0557,partido,7.2421
concejo>asamblea,2019,2023,WILMAR ALEJANDRO PALACIOS GUTIERREZ,WILMAR ALEJANDRO PALACIOS GUTIERREZ,54,54-001,54-001,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,348,732,2.1034,732,681,0.9303,0.7255,partido,1.2824
concejo>asamblea,2019,2023,GERMAN QUINONEZ VALERO,GERMAN QUINONEZ VALERO,12,12-875,12-875,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,FUERZA POPULAR,false,345,2623,7.6029,2623,1959,0.7469,0.1485,partido,5.0306
concejo>asamblea,2019,2023,PARMENIO BARRETO PADILLA,PARMENIO BARRETO PADILLA,40,40-005,40-005,PARTIDO CENTRO DEMOCRATICO,PARTIDO CENTRO DEMOCRÁTICO,true,333,819,2.4595,819,452,0.5519,0.2641,partido,2.0899
concejo>asamblea,2019,2023,DICKSON OLIVEROS IRIARTE,DICKSON OLIVEROS IRIARTE,60,60-001,60-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,332,758,2.2831,758,692,0.9129,0.9224,partido,0.9898
concejo>asamblea,2019,2023,CARLOS ALBERTO JAJOY PAI,CARLOS ALBERTO JAJOY PAI,64,64-023,64-023,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",true,332,2280,6.8675,2280,1660,0.7281,0.1991,partido,3.6575
concejo>asamblea,2019,2023,OBEIMAR LUCUMI MARQUEZ,OBEIMAR LUCUMI MARQUEZ,11,11-087,11-087,PARTIDO COLOMBIA RENACIENTE,COLOMBIA RENACIENTE MIRA,false,329,2242,6.8146,2242,1188,0.5299,0.0327,partido,16.2059
concejo>asamblea,2019,2023,MAYRA YURY PARRA GUACA,MAYRA YURY PARRA GUACA,60,60-001,60-001,PARTIDO ALIANZA VERDE,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,327,181,0.5535,181,160,0.884,0.719,partido,1.2294
concejo>asamblea,2019,2023,OSCAR ALONSO LOAIZA GOMEZ,OSCAR ALONSO LOAIZA GOMEZ,11,11-049,11-049,PARTIDO COLOMBIA RENACIENTE,COLOMBIA RENACIENTE MIRA,false,321,2293,7.1433,2293,1034,0.4509,0.0497,partido,9.0774
concejo>asamblea,2019,2023,CLAUDIA YOANA ORTIZ NARDEZ,CLAUDIA YOANA ORTIZ NARDEZ,27,27-172,27-172,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,PARTIDOS ASI GENTE EN MOVIMIENTO,false,321,2472,7.7009,2472,1617,0.6541,0.0429,partido,15.2571
concejo>asamblea,2019,2023,GERMAN GOMEZ ANGARITA,GERMAN GOMEZ ANGARITA,54,54-001,54-001,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,319,741,2.3229,741,721,0.973,0.4727,partido,2.0583
concejo>asamblea,2019,2023,DANIEL ANTONIO VARGAS CALDERON,DANIEL ANTONIO VARGAS CALDERON,40,40-005,40-005,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",true,316,752,2.3797,752,580,0.7713,0.1171,partido,6.5885
concejo>asamblea,2019,2023,WILLINGTON MOLINA VALENCIA,WILLINGTON MOLINA VALENCIA,26,26-050,26-050,PARTIDO CAMBIO RADICAL,NUEVA FUERZA DEMOCRÁTICA,false,312,935,2.9968,935,633,0.677,0.1549,partido,4.3707
